stop_id,stop_name,stop_lat,stop_lon,location_type,feed
bus_13873,San Pedro / 21st,34.025619,-118.258556,,bus
bus_13874,San Pedro / 23rd,34.024119,-118.259519,,bus
bus_13875,San Pedro / 30th,34.018261,-118.263246,,bus
bus_13877,San Pedro / 67th,33.978672,-118.269418,,bus
bus_13879,San Pedro / 76th,33.971187,-118.269407,,bus
bus_13880,San Pedro / 78th,33.969077,-118.2694,,bus
bus_13884,San Pedro / 88th,33.956354,-118.26935,,bus
bus_13885,San Pedro / 8th,34.038292,-118.249089,,bus
bus_13886,San Pedro / 92nd,33.952744,-118.269358,,bus
bus_13888,San Pedro / Adams,34.021406,-118.261249,,bus
bus_13889,San Pedro / Century,33.945871,-118.269362,,bus
bus_13890,San Pedro / Colden,33.949086,-118.269359,,bus
bus_13891,San Pedro / Florence,33.974586,-118.269415,,bus
bus_13892,San Pedro / Manchester,33.959957,-118.269351,,bus
bus_13893,San Pedro / Pico,34.032869,-118.253697,,bus
bus_13896,San Pedro / Washington,34.027396,-118.257417,,bus
bus_13906,Santa Anita / Bonita,34.137996,-118.031525,,bus
bus_13907,Santa Anita / Diamond,34.135366,-118.031485,,bus
bus_13908,Santa Anita / Camino Real,34.121932,-118.031229,,bus
bus_13909,Santa Anita / Duarte,34.128793,-118.031363,,bus
bus_13910,Santa Anita / Huntington,34.139774,-118.031553,,bus
bus_13911,Santa Anita / Live Oak,34.107855,-118.030599,,bus
bus_13912,Santa Anita / Longden,34.114296,-118.03109,,bus
bus_13913,Santa Anita / Palm,34.111441,-118.03103,,bus
bus_13914,Santa Anita / Genoa,34.132467,-118.031431,,bus
bus_13916,Santa Fe / 15th,34.021274,-118.230337,,bus
bus_13918,Santa Fe / 25th,34.014997,-118.230488,,bus
bus_13919,Santa Fe / 27th,34.012964,-118.230456,,bus
bus_13920,Santa Fe / 30th,34.010117,-118.230422,,bus
bus_13921,Santa Fe / 38th,34.008249,-118.230404,,bus
bus_13925,Santa Fe / Harcourt,33.867347,-118.212845,,bus
bus_13926,Santa Fe / Olympic,34.0258,-118.230062,,bus
bus_13930,Santa Fe / Violet,34.032708,-118.230144,,bus
bus_13931,Sepulveda / Homedale,34.069709,-118.463298,,bus
bus_13933,Sepulveda / La Tijera,33.956971,-118.396373,,bus
bus_13941,Riverside / Laurelgrove,34.157725,-118.400677,,bus
bus_13947,Soto / 26th,34.014547,-118.220059,,bus
bus_13948,Soto / 37th,34.009071,-118.21987,,bus
bus_13949,Soto / 46th,34.002009,-118.219779,,bus
bus_13951,Soto / 54th,33.993466,-118.219569,,bus
bus_13952,Soto / 6th,34.03764,-118.213796,,bus
bus_13954,Soto / 7th,34.032521,-118.216981,,bus
bus_13955,Soto / 8th,34.02752,-118.219651,,bus
bus_13956,Soto / Olympic,34.02403,-118.220018,,bus
bus_13959,Soto / Washington,34.017033,-118.220181,,bus
bus_13960,Soto / Fruitland,33.99656,-118.219649,,bus
bus_13961,Soto / Leonis,34.000212,-118.219735,,bus
bus_13968,Spring / 3rd,34.049661,-118.247621,,bus
bus_13971,Spring / 6th,34.046112,-118.250908,,bus
bus_13973,Spring / 7th,34.044724,-118.252234,,bus
bus_13974,Spring / 7th,34.044403,-118.252563,,bus
bus_13977,Spring / 9th,34.042464,-118.254314,,bus
bus_13979,Rosemead / Whitmore,34.065487,-118.068158,,bus
bus_13981,Sunset / Fairview,34.128403,-118.065011,,bus
bus_13983,Susana / Val Verde,33.851565,-118.206903,,bus
bus_13984,Susana / Reyes,33.855281,-118.206263,,bus
bus_13987,Van Ness / Cullivan,33.935545,-118.317886,,bus
bus_13988,Van Ness / Hyde Park,33.984539,-118.317808,,bus
bus_13989,Van Ness / Southwest,33.983487,-118.317811,,bus
bus_13990,Van Ness / 104th,33.941991,-118.317864,,bus
bus_13992,Van Ness / 111th,33.933638,-118.317885,,bus
bus_13994,Van Ness / 120th,33.923877,-118.317904,,bus
bus_13995,Van Ness / 59th,33.987449,-118.317786,,bus
bus_13996,Van Ness / 65th,33.980145,-118.317838,,bus
bus_13997,Van Ness / 67th,33.978348,-118.317847,,bus
bus_13998,Van Ness / 74th,33.972919,-118.317856,,bus
bus_13999,Van Ness / 76th,33.971072,-118.317859,,bus
bus_14000,Van Ness / Maitland,33.966947,-118.31786,,bus
bus_14001,Van Ness / 83rd,33.96379,-118.317868,,bus
bus_14002,Van Ness / 90th,33.956497,-118.317847,,bus
bus_14003,Van Ness / Arbor Vitae,33.952895,-118.31785,,bus
bus_14004,Van Ness / Century,33.945198,-118.317857,,bus
bus_14005,Van Ness / Florence,33.974782,-118.317853,,bus
bus_14006,Van Ness / Gage,33.981978,-118.317825,,bus
bus_14007,Van Ness / 96th,33.949237,-118.317849,,bus
bus_14008,Van Ness / Imperial,33.930698,-118.317891,,bus
bus_14009,Manchester / Van Ness,33.960109,-118.317544,,bus
bus_14010,Rosemead / Whitmore,34.06561,-118.067884,,bus
bus_14011,Van Ness / Slauson,33.989307,-118.317664,,bus
bus_14012,Venice / Lincoln,33.994093,-118.45322,,bus
bus_14017,Vermont / Exposition,34.018511,-118.291692,,bus
bus_14018,Vermont / Leighton,34.013367,-118.291691,,bus
bus_14019,Vermont / Lomita,33.797922,-118.290955,,bus
bus_14021,Vermont / Venice,34.043973,-118.291732,,bus
bus_14022,Vermont / 103rd,33.943348,-118.292041,,bus
bus_14023,Vermont / 105th,33.940977,-118.292049,,bus
bus_14025,Vermont / 110th,33.93564,-118.29206,,bus
bus_14026,Vermont / 112th,33.93298,-118.29207,,bus
bus_14027,Vermont / 119th,33.924355,-118.291997,,bus
bus_14031,Vermont / 11th,34.051054,-118.29176,,bus
bus_14032,Vermont / 120th,33.923421,-118.291941,,bus
bus_14034,Vermont / 190th,33.85855,-118.290678,,bus
bus_14036,Vermont / 24th,34.034644,-118.291643,,bus
bus_14038,Vermont / 29th,34.028829,-118.291689,,bus
bus_14039,Vermont / 36th,34.021795,-118.291691,,bus
bus_14041,Vermont / 39th,34.015634,-118.291696,,bus
bus_14042,Vermont / 3rd,34.068783,-118.291802,,bus
bus_14043,Vermont / 42nd,34.007465,-118.291693,,bus
bus_14044,Vermont / 46th,34.001376,-118.291682,,bus
bus_14045,Vermont / 48th,33.999339,-118.291668,,bus
bus_14046,Vermont / 4th,34.067519,-118.291797,,bus
bus_14047,Vermont / 51st,33.99705,-118.29166,,bus
bus_14050,Vermont / 54th,33.993379,-118.291638,,bus
bus_14051,Vermont / 56th,33.991552,-118.291625,,bus
bus_14053,Vermont / 60th,33.985655,-118.291621,,bus
bus_14054,Vermont / 66th,33.978884,-118.291769,,bus
bus_14055,Vermont / 69th,33.976779,-118.291765,,bus
bus_14058,Vermont / 76th,33.970805,-118.291783,,bus
bus_14059,Vermont / 79th,33.967508,-118.291792,,bus
bus_14060,Vermont / 7th,34.059504,-118.291782,,bus
bus_14061,Vermont / 81st,33.965208,-118.291794,,bus
bus_14062,Vermont / 83rd,33.963367,-118.291794,,bus
bus_14063,Vermont / 88th,33.957698,-118.291909,,bus
bus_14064,Vermont / 8th,34.057899,-118.291783,,bus
bus_14065,Vermont / 90th,33.955516,-118.292024,,bus
bus_14068,Vermont / 93rd,33.952298,-118.292026,,bus
bus_14069,Vermont / 94th,33.951105,-118.292028,,bus
bus_14071,Vermont / James M Wood,34.056096,-118.291771,,bus
bus_14072,Vermont / Adams,34.032495,-118.291685,,bus
bus_14073,Harbor Fwy / Carson,33.831269,-118.287584,,bus
bus_14074,Vermont / Century,33.945673,-118.292042,,bus
bus_14075,Vermont / Colden,33.949273,-118.292035,,bus
bus_14076,Vermont / Florence,33.974301,-118.291756,,bus
bus_14077,Vermont / Gage,33.982355,-118.291622,,bus
bus_14078,Vermont / Imperial,33.930702,-118.292076,,bus
bus_14079,Vermont / Jefferson,34.025702,-118.291688,,bus
bus_14080,Vermont / Manchester,33.959704,-118.291824,,bus
bus_14081,Vermont / Manchester,33.959814,-118.291824,,bus
bus_14082,Vermont / Olympic,34.052763,-118.291762,,bus
bus_14084,Vermont / Sepulveda,33.809865,-118.290486,,bus
bus_14086,Vermont / Torrance,33.841751,-118.290165,,bus
bus_14087,Vermont / Vernon,34.003871,-118.291697,,bus
bus_14088,Vermont / Washington,34.040206,-118.291712,,bus
bus_14089,Vermont / Wilshire,34.062078,-118.291782,,bus
bus_14092,Woodman / Montague,34.229681,-118.435972,,bus
bus_14094,Western / Santa Monica Fwy,34.037527,-118.309153,,bus
bus_14100,Western / 104th,33.941986,-118.30916,,bus
bus_14102,Western / 110th,33.935452,-118.309192,,bus
bus_14105,Western / 11th,34.050975,-118.309193,,bus
bus_14108,Western / 2nd,34.071295,-118.309268,,bus
bus_14109,Western / 36th,34.021614,-118.309039,,bus
bus_14111,Western / 38th,34.016586,-118.30905,,bus
bus_14112,Western / 39th,34.014775,-118.309053,,bus
bus_14113,Western / 3rd,34.069119,-118.30926,,bus
bus_14114,Western / 42nd,34.007416,-118.309059,,bus
bus_14115,Western / 48th,34.000219,-118.309065,,bus
bus_14117,Western / 51st,33.997112,-118.309067,,bus
bus_14118,Western / 54th,33.993394,-118.30908,,bus
bus_14122,Western / 5th,34.065495,-118.309244,,bus
bus_14123,Western / 60th,33.985373,-118.309086,,bus
bus_14124,Western / 62nd,33.983529,-118.309089,,bus
bus_14125,Western / 67th,33.978643,-118.309104,,bus
bus_14126,Western / 69th,33.97714,-118.309112,,bus
bus_14128,Western / 76th,33.971064,-118.309122,,bus
bus_14129,Western / 79th,33.967448,-118.309129,,bus
bus_14130,Western / 7th,34.059834,-118.309219,,bus
bus_14131,Western / 83rd,33.963802,-118.309139,,bus
bus_14132,Western / 89th,33.956484,-118.309145,,bus
bus_14133,Western / 8th,34.058194,-118.309217,,bus
bus_14134,Western / 92nd,33.952857,-118.309138,,bus
bus_14136,Western / 96th,33.948815,-118.309152,,bus
bus_14137,Western / 9th,34.056006,-118.309218,,bus
bus_14141,Western / Century,33.945611,-118.309141,,bus
bus_14143,Western / Florence,33.974159,-118.309117,,bus
bus_14144,Western / Gage,33.982045,-118.309104,,bus
bus_14145,Imperial / Western,33.931104,-118.309374,,bus
bus_14147,Western / Imperial,33.932186,-118.30886,,bus
bus_14148,Western / Jefferson,34.025755,-118.309054,,bus
bus_14152,Western / Olympic,34.052346,-118.309205,,bus
bus_14154,Western / Pico,34.047345,-118.309177,,bus
bus_14156,Western / Vernon,34.003363,-118.309057,,bus
bus_14157,Western / Washington,34.040085,-118.309143,,bus
bus_14161,Willowbrook / Piru,33.91037,-118.22879,,bus
bus_14162,Willowbrook / Alondra,33.888732,-118.224016,,bus
bus_14163,Willowbrook / 130th,33.914098,-118.230721,,bus
bus_14164,Willowbrook / El Segundo,33.916374,-118.231937,,bus
bus_14166,Willowbrook / Caldwell,33.884072,-118.223677,,bus
bus_14168,Wilmington / 120th,33.923573,-118.238909,,bus
bus_14169,124th / Anzac,33.919781,-118.237708,,bus
bus_14171,120th / Wilmington,33.924713,-118.239387,,bus
bus_14177,San Antonio / Firestone,33.90894,-118.075799,,bus
bus_14178,San Antonio / Foster,33.907178,-118.077165,,bus
bus_14179,San Antonio / Olive,33.9112,-118.074094,,bus
bus_14180,San Antonio / Orange,33.904211,-118.080243,,bus
bus_14184,San Fernando / Del Sur,34.27647,-118.433297,,bus
bus_14185,San Fernando / Sheldon,34.239004,-118.393643,,bus
bus_14186,San Fernando Mission / Sepulveda,34.272193,-118.467814,,bus
bus_14189,San Fernando Mission / Hollister,34.282455,-118.445543,,bus
bus_14190,San Fernando Mission / Kewen,34.28124,-118.447208,,bus
bus_14191,San Fernando Mission / Mott,34.280566,-118.448135,,bus
bus_14194,San Fernando / Allen,34.171319,-118.295846,,bus
bus_14196,San Fernando / Arvilla,34.210509,-118.356186,,bus
bus_14197,San Fernando / Astoria,34.296321,-118.455702,,bus
bus_14198,San Fernando / Bledsoe,34.304543,-118.46591,,bus
bus_14199,San Fernando / Branford,34.248248,-118.403412,,bus
bus_14200,San Fernando / Cobalt,34.307097,-118.469666,,bus
bus_14201,San Fernando / Desmond,34.274171,-118.430858,,bus
bus_14202,San Fernando / El Casco,34.303376,-118.464847,,bus
bus_14203,San Fernando / Filmore,34.269087,-118.42547,,bus
bus_14205,San Fernando / Highland,34.156941,-118.277764,,bus
bus_14206,San Fernando / Kagel Canyon,34.256871,-118.412521,,bus
bus_14207,San Fernando / Lakeside,34.301005,-118.461784,,bus
bus_14209,San Fernando / Magnolia,34.130881,-118.261271,,bus
bus_14210,San Fernando / Montague,34.251228,-118.406543,,bus
bus_14211,Sun Valley Metrolink Station,34.221552,-118.372879,,bus
bus_14212,San Fernando / Osborne,34.254253,-118.409761,,bus
bus_14213,San Fernando / Paxton,34.271751,-118.428337,,bus
bus_14214,San Fernando / Flower,34.159206,-118.279874,,bus
bus_14215,San Fernando / Pendleton,34.230358,-118.384481,,bus
bus_14216,San Fernando / Penrose,34.224525,-118.377265,,bus
bus_14217,San Fernando / Pierce,34.263143,-118.419161,,bus
bus_14218,San Fernando / Polk,34.298889,-118.459054,,bus
bus_14220,San Fernando / Rosedale,34.16414,-118.285979,,bus
bus_14221,San Fernando / Roxford,34.309714,-118.473045,,bus
bus_14222,San Fernando / Glendale,34.122532,-118.253834,,bus
bus_14223,San Fernando / Central,34.126566,-118.25792,,bus
bus_14227,San Fernando / Sonora,34.165682,-118.288104,,bus
bus_14228,San Fernando / Clybourn,34.215856,-118.364518,,bus
bus_14229,San Fernando / Sunland,34.218819,-118.368851,,bus
bus_14230,San Fernando / Terra Bella,34.260159,-118.415999,,bus
bus_14232,San Fernando / Truesdale,34.242304,-118.397089,,bus
bus_14233,San Fernando / Tuxford,34.22748,-118.381298,,bus
bus_14235,San Fernando / Van Nuys,34.26624,-118.422454,,bus
bus_14238,San Fernando / California,34.150067,-118.273649,,bus
bus_14239,San Fernando / Chevy Chase,34.133609,-118.26271,,bus
bus_14242,San Fernando / Los Feliz,34.128129,-118.25921,,bus
bus_14243,San Fernando / Western,34.168512,-118.291985,,bus
bus_14245,San Fernando / Wicks,34.236013,-118.390475,,bus
bus_14248,San Gabriel / Canterbury,34.131968,-118.093491,,bus
bus_14257,San Pedro / 16th,34.029636,-118.255942,,bus
bus_14261,San Vicente / Cynthia,34.087097,-118.385318,,bus
bus_14273,San Vicente / Carrillo,34.060875,-118.367411,,bus
bus_14279,Fairfax / Olympic,34.057735,-118.36422,,bus
bus_14280,San Vicente / Orange Grove,34.058709,-118.363251,,bus
bus_14289,San Vicente / Sunset,34.090446,-118.385426,,bus
bus_14300,Santa Ana / Seville,33.964771,-118.222237,,bus
bus_14308,Santa Ana / California,33.963007,-118.205074,,bus
bus_14309,Santa Ana / Cypress,33.96412,-118.215762,,bus
bus_14313,Santa Ana / South Gate,33.963842,-118.213169,,bus
bus_14314,Santa Ana / Victoria,33.963193,-118.208748,,bus
bus_14316,Santa Anita / Bodger,34.064438,-118.04281,,bus
bus_14317,Santa Anita / Bryant,34.081892,-118.035084,,bus
bus_14318,Santa Anita / Daines,34.103832,-118.02998,,bus
bus_14320,Santa Anita / Freer,34.100169,-118.029298,,bus
bus_14321,Santa Anita / La Sierra,34.126386,-118.031316,,bus
bus_14322,Santa Anita / Lower Azusa,34.091671,-118.026696,,bus
bus_14323,Santa Anita / McGirk,34.085944,-118.029125,,bus
bus_14324,Santa Anita / Mildred,34.067284,-118.042511,,bus
bus_14325,Santa Anita / Mulhall,34.088818,-118.027593,,bus
bus_14326,Santa Anita / Naomi,34.124064,-118.031269,,bus
bus_14327,Santa Anita / Tyler,34.085352,-118.030815,,bus
bus_14328,Santa Anita / Valley,34.076702,-118.041049,,bus
bus_14329,Santa Anita / West Hondo,34.096449,-118.02856,,bus
bus_14330,Santa Anita / Wistaria,34.117065,-118.031124,,bus
bus_14332,4900 Santa Anita,34.093814,-118.026938,,bus
bus_14333,Santa Anita / Amador,34.070439,-118.042314,,bus
bus_14336,Santa Fe / RR-Xing,33.871502,-118.213988,,bus
bus_14342,Santa Gertrudes / Starbuck,33.940022,-117.992947,,bus
bus_14344,Santa Gertrudes / Leffingwell,33.931452,-117.993277,,bus
bus_14345,Santa Gertrudes / Starbuck,33.939736,-117.993191,,bus
bus_14346,Santa Gertrudes / Yermo,33.936296,-117.993194,,bus
bus_14349,Santa Monica / Vermont,34.090999,-118.291945,,bus
bus_14353,Crescent Heights / Fountain,34.094136,-118.366045,,bus
bus_14354,Santa Monica / 14th,34.024295,-118.485689,,bus
bus_14357,Santa Monica / 20th,34.028594,-118.480357,,bus
bus_14359,Santa Monica / 26th,34.033512,-118.474299,,bus
bus_14360,Santa Monica / 4th,34.016649,-118.49468,,bus
bus_14361,Broadway / Ocean,34.012952,-118.4964,,bus
bus_14363,Santa Monica / Avenue Of The Stars,34.061214,-118.4192,,bus
bus_14367,Santa Monica / Century Park East,34.063032,-118.416475,,bus
bus_14369,Santa Monica / Corinth,34.046349,-118.449459,,bus
bus_14373,S Santa Monica / Canon,34.07199,-118.401964,,bus
bus_14375,Santa Monica / Formosa,34.090861,-118.346557,,bus
bus_14377,Santa Monica / Hancock,34.086646,-118.381055,,bus
bus_14378,Santa Monica / San Vicente,34.084912,-118.38363,,bus
bus_14379,Santa Monica / Lincoln,34.019716,-118.491338,,bus
bus_14380,Santa Monica / Alexandria,34.09097,-118.298214,,bus
bus_14382,Broadway / 3rd St Promenade,34.014164,-118.494847,,bus
bus_14384,Santa Monica / Camden,34.070466,-118.405678,,bus
bus_14386,Olympic / Marianna,34.018779,-118.17599,,bus
bus_14387,Santa Monica / Crescent Heights,34.090908,-118.365753,,bus
bus_14388,Santa Monica / Curson,34.090923,-118.355313,,bus
bus_14389,Santa Monica / Doheny,34.081431,-118.389579,,bus
bus_14391,Santa Monica / Fairfax,34.090961,-118.361222,,bus
bus_14392,Santa Monica / Fuller,34.090891,-118.350405,,bus
bus_14393,Santa Monica / Gardner,34.090909,-118.353566,,bus
bus_14394,Santa Monica / Spaulding,34.090688,-118.357581,,bus
bus_14395,Santa Monica / Gower,34.090879,-118.322096,,bus
bus_14398,Santa Monica / Hobart,34.09093,-118.304446,,bus
bus_14399,Santa Monica / Hoover,34.090995,-118.284425,,bus
bus_14400,Santa Monica / Kings,34.090813,-118.37288,,bus
bus_14401,Santa Monica / La Brea,34.090853,-118.344572,,bus
bus_14402,Santa Monica / La Jolla,34.090883,-118.367874,,bus
bus_14403,Santa Monica / La Peer,34.083377,-118.386711,,bus
bus_14404,Santa Monica / Las Palmas,34.090857,-118.33611,,bus
bus_14405,Santa Monica / Madison,34.091001,-118.289121,,bus
bus_14407,Santa Monica / Orange,34.090848,-118.341444,,bus
bus_14408,Santa Monica / Palm,34.07743,-118.395534,,bus
bus_14411,Santa Monica / Sweetzer,34.090844,-118.370618,,bus
bus_14412,Santa Monica / Van Ness,34.090889,-118.316059,,bus
bus_14414,Santa Monica / Virgil,34.090996,-118.286502,,bus
bus_14416,Santa Monica / Wilton,34.090894,-118.313393,,bus
bus_14417,Santa Monica / Overland,34.051351,-118.433603,,bus
bus_14418,Santa Monica / Hancock,34.086709,-118.381859,,bus
bus_14421,Santa Monica / Barrington,34.04371,-118.456528,,bus
bus_14422,Santa Monica / Beverly Glen,34.057411,-118.424648,,bus
bus_14423,Santa Monica / Bundy,34.040841,-118.463088,,bus
bus_14424,Santa Monica / Sepulveda,34.0478,-118.443508,,bus
bus_14429,Santa Monica / Thayer,34.055801,-118.426931,,bus
bus_14430,Santa Monica / Veteran,34.049047,-118.440788,,bus
bus_14431,Santa Monica / Sepulveda,34.047614,-118.444893,,bus
bus_14432,Santa Monica / Vine,34.090871,-118.326955,,bus
bus_14433,Santa Monica / Century Park West,34.059248,-118.421937,,bus
bus_14435,Santa Monica / Westbourne,34.087732,-118.380047,,bus
bus_14436,Santa Monica / Western,34.09066,-118.308914,,bus
bus_14437,Santa Monica / Westholme,34.053815,-118.429945,,bus
bus_14438,Santa Monica / Westwood,34.049871,-118.437834,,bus
bus_14439,Westwood / Santa Monica,34.050436,-118.437369,,bus
bus_14440,Santa Monica / Wilcox,34.090866,-118.330816,,bus
bus_14447,Santa Rosalia / West,34.012721,-118.344861,,bus
bus_14448,Santa Rosalia / Buckingham,34.012058,-118.342446,,bus
bus_14449,Santa Rosalia / Hillcrest,34.013514,-118.346329,,bus
bus_14451,Saticoy / Bellaire,34.205694,-118.409242,,bus
bus_14452,Whitsett / Saticoy,34.205298,-118.405995,,bus
bus_14453,Saticoy / Amestoy,34.208547,-118.505835,,bus
bus_14454,Saticoy / Atoll,34.208095,-118.421339,,bus
bus_14455,Saticoy / Balboa,34.208551,-118.501466,,bus
bus_14456,Saticoy / Beck,34.208571,-118.383243,,bus
bus_14457,Saticoy / Canoga,34.208426,-118.597833,,bus
bus_14458,Saticoy / Coldwater Canyon,34.206683,-118.414188,,bus
bus_14459,Saticoy / Corbin,34.20848,-118.562601,,bus
bus_14462,Saticoy / Encino,34.208534,-118.514567,,bus
bus_14463,Saticoy / Ethel,34.207523,-118.418446,,bus
bus_14464,Saticoy / Etiwanda,34.208527,-118.531518,,bus
bus_14465,Saticoy / Fair,34.208563,-118.374511,,bus
bus_14466,Saticoy / Fallbrook,34.208389,-118.623211,,bus
bus_14468,Saticoy / Farralone,34.208409,-118.61015,,bus
bus_14469,Saticoy / Gloria,34.208543,-118.479633,,bus
bus_14470,Saticoy / Haskell,34.20855,-118.47525,,bus
bus_14471,Saticoy / Hayvenhurst,34.208551,-118.494897,,bus
bus_14473,Saticoy / Lankershim,34.208574,-118.387615,,bus
bus_14474,Saticoy / Laurel Canyon,34.208578,-118.396337,,bus
bus_14475,Saticoy / Lindley,34.208539,-118.527651,,bus
bus_14476,Saticoy / Louise,34.208548,-118.510191,,bus
bus_14477,Saticoy / Lurline,34.208437,-118.584447,,bus
bus_14478,Saticoy / Mason,34.208455,-118.580081,,bus
bus_14479,Saticoy / Noble,34.208561,-118.46166,,bus
bus_14480,Saticoy / Oakdale,34.208473,-118.566464,,bus
bus_14481,Saticoy / Orion,34.208544,-118.470402,,bus
bus_14482,Saticoy / Oso,34.208462,-118.575209,,bus
bus_14483,Saticoy / Owensmouth,34.20842,-118.601921,,bus
bus_14484,Saticoy / Radford,34.208579,-118.392027,,bus
bus_14485,Saticoy / Reseda,34.20853,-118.53588,,bus
bus_14486,Saticoy / Royer,34.208117,-118.627932,,bus
bus_14487,Saticoy / Sale,34.208387,-118.619384,,bus
bus_14488,Saticoy / Sepulveda,34.208556,-118.466522,,bus
bus_14489,Saticoy / Shadyglade,34.208585,-118.402502,,bus
bus_14490,Saticoy / Shirley,34.208497,-118.558239,,bus
bus_14491,Saticoy / Shoup,34.208398,-118.614529,,bus
bus_14492,Saticoy / Tampa,34.208501,-118.55336,,bus
bus_14493,Saticoy / Tobias,34.208569,-118.452339,,bus
