geoid10,name,population,median_hh_income,households,hh_no_vehicle,pct_no_vehicle
06037481603,"Census Tract 4816.03, Los Angeles County, California",3486.0,56159.0,1216.0,100.0,0.08223684210526316
06037481604,"Census Tract 4816.04, Los Angeles County, California",3701.0,58137.0,1348.0,112.0,0.0830860534124629
06037481605,"Census Tract 4816.05, Los Angeles County, California",2831.0,55948.0,1076.0,64.0,0.05947955390334572
06037481606,"Census Tract 4816.06, Los Angeles County, California",5013.0,54762.0,1596.0,108.0,0.06766917293233082
06037481711,"Census Tract 4817.11, Los Angeles County, California",4246.0,45554.0,1383.0,186.0,0.13449023861171366
06037481712,"Census Tract 4817.12, Los Angeles County, California",5329.0,49837.0,1683.0,229.0,0.13606654783125371
06037481713,"Census Tract 4817.13, Los Angeles County, California",2736.0,63563.0,879.0,79.0,0.08987485779294653
06037481714,"Census Tract 4817.14, Los Angeles County, California",2739.0,42604.0,908.0,166.0,0.1828193832599119
06037481800,"Census Tract 4818, Los Angeles County, California",2558.0,94531.0,898.0,63.0,0.07015590200445435
06037481901,"Census Tract 4819.01, Los Angeles County, California",5775.0,94943.0,1967.0,91.0,0.046263345195729534
06037481902,"Census Tract 4819.02, Los Angeles County, California",3443.0,56836.0,1139.0,100.0,0.08779631255487269
06037482001,"Census Tract 4820.01, Los Angeles County, California",2650.0,90179.0,1029.0,123.0,0.119533527696793
06037482002,"Census Tract 4820.02, Los Angeles County, California",6760.0,66103.0,2500.0,134.0,0.0536
06037482101,"Census Tract 4821.01, Los Angeles County, California",4750.0,61667.0,1484.0,144.0,0.09703504043126684
06037482102,"Census Tract 4821.02, Los Angeles County, California",2943.0,87000.0,914.0,26.0,0.028446389496717725
06037482201,"Census Tract 4822.01, Los Angeles County, California",4076.0,46768.0,1265.0,190.0,0.15019762845849802
06037482202,"Census Tract 4822.02, Los Angeles County, California",5087.0,57361.0,1557.0,143.0,0.09184328837508028
06037482301,"Census Tract 4823.01, Los Angeles County, California",4941.0,41266.0,1327.0,113.0,0.08515448379804069
06037482303,"Census Tract 4823.03, Los Angeles County, California",6156.0,54177.0,1552.0,136.0,0.08762886597938144
06037482304,"Census Tract 4823.04, Los Angeles County, California",3216.0,33940.0,847.0,173.0,0.20425029515938606
06037482401,"Census Tract 4824.01, Los Angeles County, California",3670.0,49295.0,973.0,40.0,0.041109969167523124
06037482402,"Census Tract 4824.02, Los Angeles County, California",7566.0,53901.0,2239.0,150.0,0.06699419383653417
06037482502,"Census Tract 4825.02, Los Angeles County, California",3310.0,57045.0,854.0,40.0,0.0468384074941452
06037482503,"Census Tract 4825.03, Los Angeles County, California",4293.0,62675.0,1019.0,37.0,0.03631010794896958
06037482521,"Census Tract 4825.21, Los Angeles County, California",5842.0,67295.0,1451.0,28.0,0.019297036526533425
06037482522,"Census Tract 4825.22, Los Angeles County, California",4478.0,65786.0,1516.0,35.0,0.02308707124010554
06037482600,"Census Tract 4826, Los Angeles County, California",6262.0,70417.0,2338.0,167.0,0.07142857142857142
06037482701,"Census Tract 4827.01, Los Angeles County, California",4323.0,74148.0,1325.0,124.0,0.09358490566037736
06037482702,"Census Tract 4827.02, Los Angeles County, California",2373.0,82917.0,802.0,67.0,0.08354114713216958
06037482800,"Census Tract 4828, Los Angeles County, California",4524.0,71401.0,1341.0,83.0,0.061894108873974646
06037500100,"Census Tract 5001, Los Angeles County, California",4840.0,123021.0,1493.0,47.0,0.03148024112525117
06037500201,"Census Tract 5002.01, Los Angeles County, California",7267.0,114831.0,2209.0,13.0,0.005885015844273427
06037500202,"Census Tract 5002.02, Los Angeles County, California",4988.0,133125.0,1460.0,55.0,0.03767123287671233
06037500300,"Census Tract 5003, Los Angeles County, California",2973.0,102875.0,1087.0,0.0,0.0
06037500402,"Census Tract 5004.02, Los Angeles County, California",4856.0,54375.0,1190.0,66.0,0.05546218487394958
06037500403,"Census Tract 5004.03, Los Angeles County, California",3829.0,82169.0,1067.0,41.0,0.038425492033739454
06037500404,"Census Tract 5004.04, Los Angeles County, California",4551.0,71654.0,1343.0,12.0,0.008935219657483246
06037500500,"Census Tract 5005, Los Angeles County, California",2703.0,53500.0,894.0,57.0,0.06375838926174497
06037500600,"Census Tract 5006, Los Angeles County, California",4912.0,56920.0,1282.0,100.0,0.078003120124805
06037500700,"Census Tract 5007, Los Angeles County, California",7150.0,79872.0,1794.0,90.0,0.05016722408026756
06037500800,"Census Tract 5008, Los Angeles County, California",5362.0,66116.0,1344.0,98.0,0.07291666666666667
06037500900,"Census Tract 5009, Los Angeles County, California",6363.0,55446.0,1665.0,212.0,0.12732732732732732
06037501001,"Census Tract 5010.01, Los Angeles County, California",3046.0,76067.0,769.0,24.0,0.031209362808842653
06037501002,"Census Tract 5010.02, Los Angeles County, California",5013.0,100217.0,1450.0,20.0,0.013793103448275862
06037501200,"Census Tract 5012, Los Angeles County, California",4864.0,96071.0,1470.0,17.0,0.011564625850340135
06037501300,"Census Tract 5013, Los Angeles County, California",7154.0,76027.0,2388.0,95.0,0.039782244556113906
06037501400,"Census Tract 5014, Los Angeles County, California",3669.0,43929.0,1236.0,169.0,0.13673139158576053
06037501501,"Census Tract 5015.01, Los Angeles County, California",2272.0,102292.0,845.0,8.0,0.009467455621301775
06037501503,"Census Tract 5015.03, Los Angeles County, California",5280.0,66053.0,1864.0,119.0,0.0638412017167382
06037501504,"Census Tract 5015.04, Los Angeles County, California",3369.0,35601.0,1469.0,314.0,0.2137508509189925
06037501600,"Census Tract 5016, Los Angeles County, California",7769.0,95587.0,2275.0,76.0,0.03340659340659341
06037501700,"Census Tract 5017, Los Angeles County, California",3425.0,101579.0,1196.0,57.0,0.047658862876254184
06037501802,"Census Tract 5018.02, Los Angeles County, California",3311.0,68783.0,1175.0,113.0,0.09617021276595744
06037501803,"Census Tract 5018.03, Los Angeles County, California",4427.0,39885.0,1490.0,191.0,0.12818791946308725
06037501804,"Census Tract 5018.04, Los Angeles County, California",2175.0,50134.0,705.0,122.0,0.17304964539007092
06037501900,"Census Tract 5019, Los Angeles County, California",4153.0,96591.0,1276.0,38.0,0.029780564263322883
06037502003,"Census Tract 5020.03, Los Angeles County, California",2634.0,68698.0,739.0,0.0,0.0
06037502004,"Census Tract 5020.04, Los Angeles County, California",4251.0,66563.0,992.0,21.0,0.021169354838709676
06037502005,"Census Tract 5020.05, Los Angeles County, California",4930.0,62279.0,1293.0,64.0,0.04949729311678268
06037502100,"Census Tract 5021, Los Angeles County, California",5036.0,66808.0,1593.0,88.0,0.05524168236032643
06037502200,"Census Tract 5022, Los Angeles County, California",6937.0,68882.0,1875.0,91.0,0.04853333333333333
06037502301,"Census Tract 5023.01, Los Angeles County, California",5794.0,67238.0,1409.0,36.0,0.0255500354861604
06037502302,"Census Tract 5023.02, Los Angeles County, California",2970.0,56750.0,745.0,61.0,0.08187919463087248
06037502401,"Census Tract 5024.01, Los Angeles County, California",4957.0,71159.0,1277.0,111.0,0.08692247454972592
06037502402,"Census Tract 5024.02, Los Angeles County, California",3874.0,80208.0,990.0,30.0,0.030303030303030304
06037502500,"Census Tract 5025, Los Angeles County, California",4274.0,63098.0,1117.0,43.0,0.03849597135183527
06037502601,"Census Tract 5026.01, Los Angeles County, California",6939.0,77170.0,1846.0,40.0,0.021668472372697724
06037502602,"Census Tract 5026.02, Los Angeles County, California",4477.0,56688.0,1339.0,85.0,0.06348020911127707
06037502700,"Census Tract 5027, Los Angeles County, California",6919.0,77065.0,1866.0,55.0,0.02947481243301179
06037502801,"Census Tract 5028.01, Los Angeles County, California",6468.0,85160.0,1692.0,27.0,0.015957446808510637
06037502802,"Census Tract 5028.02, Los Angeles County, California",3221.0,47350.0,1281.0,185.0,0.1444184231069477
06037502901,"Census Tract 5029.01, Los Angeles County, California",5816.0,94375.0,1444.0,44.0,0.030470914127423823
06037502902,"Census Tract 5029.02, Los Angeles County, California",4168.0,48750.0,975.0,25.0,0.02564102564102564
06037503000,"Census Tract 5030, Los Angeles County, California",5606.0,59671.0,1232.0,33.0,0.026785714285714284
06037503103,"Census Tract 5031.03, Los Angeles County, California",5204.0,77795.0,1129.0,38.0,0.03365810451727192
06037503104,"Census Tract 5031.04, Los Angeles County, California",2542.0,62974.0,625.0,11.0,0.0176
06037503105,"Census Tract 5031.05, Los Angeles County, California",4228.0,73611.0,1056.0,59.0,0.05587121212121212
06037503106,"Census Tract 5031.06, Los Angeles County, California",4091.0,68255.0,1180.0,172.0,0.14576271186440679
06037503201,"Census Tract 5032.01, Los Angeles County, California",4144.0,97277.0,1095.0,23.0,0.021004566210045664
06037503202,"Census Tract 5032.02, Los Angeles County, California",5028.0,68107.0,1293.0,114.0,0.08816705336426914
06037503301,"Census Tract 5033.01, Los Angeles County, California",3374.0,98929.0,1004.0,41.0,0.04083665338645418
06037503302,"Census Tract 5033.02, Los Angeles County, California",6784.0,78617.0,1849.0,15.0,0.008112493239588967
06037503401,"Census Tract 5034.01, Los Angeles County, California",6492.0,100498.0,2209.0,76.0,0.034404708012675415
06037503402,"Census Tract 5034.02, Los Angeles County, California",4129.0,104069.0,1342.0,25.0,0.018628912071535022
06037503501,"Census Tract 5035.01, Los Angeles County, California",6444.0,61535.0,2006.0,83.0,0.041375872382851446
06037503502,"Census Tract 5035.02, Los Angeles County, California",4655.0,90125.0,1211.0,8.0,0.006606110652353427
06037503601,"Census Tract 5036.01, Los Angeles County, California",4151.0,93750.0,1215.0,14.0,0.011522633744855968
06037503602,"Census Tract 5036.02, Los Angeles County, California",4212.0,110278.0,1182.0,5.0,0.004230118443316413
06037503701,"Census Tract 5037.01, Los Angeles County, California",4840.0,69981.0,1707.0,139.0,0.08142940831868775
06037503702,"Census Tract 5037.02, Los Angeles County, California",5516.0,79886.0,1753.0,28.0,0.015972618368511125
06037503703,"Census Tract 5037.03, Los Angeles County, California",7622.0,86250.0,2920.0,410.0,0.1404109589041096
06037503801,"Census Tract 5038.01, Los Angeles County, California",3851.0,92772.0,1167.0,20.0,0.01713796058269066
06037503802,"Census Tract 5038.02, Los Angeles County, California",4900.0,102711.0,1622.0,43.0,0.02651048088779285
06037503901,"Census Tract 5039.01, Los Angeles County, California",2942.0,107361.0,827.0,18.0,0.02176541717049577
06037503902,"Census Tract 5039.02, Los Angeles County, California",4939.0,106125.0,1378.0,24.0,0.01741654571843251
06037504001,"Census Tract 5040.01, Los Angeles County, California",5860.0,95347.0,1087.0,153.0,0.140754369825207
06037504002,"Census Tract 5040.02, Los Angeles County, California",5461.0,105833.0,1482.0,41.0,0.02766531713900135
06037504101,"Census Tract 5041.01, Los Angeles County, California",4826.0,64623.0,1337.0,82.0,0.061331338818249814
06037504102,"Census Tract 5041.02, Los Angeles County, California",9.0,,9.0,0.0,0.0
06037530003,"Census Tract 5300.03, Los Angeles County, California",3080.0,101563.0,961.0,25.0,0.026014568158168574
06037530004,"Census Tract 5300.04, Los Angeles County, California",3495.0,58203.0,1113.0,41.0,0.036837376460017966
06037530005,"Census Tract 5300.05, Los Angeles County, California",3971.0,88750.0,1342.0,89.0,0.06631892697466468
06037530006,"Census Tract 5300.06, Los Angeles County, California",4430.0,65550.0,1442.0,97.0,0.06726768377253814
06037530101,"Census Tract 5301.01, Los Angeles County, California",5285.0,42056.0,1684.0,262.0,0.15558194774346792
06037530102,"Census Tract 5301.02, Los Angeles County, California",4862.0,44400.0,1632.0,299.0,0.18321078431372548
06037530202,"Census Tract 5302.02, Los Angeles County, California",4348.0,72045.0,1206.0,116.0,0.09618573797678276
06037530203,"Census Tract 5302.03, Los Angeles County, California",2728.0,46385.0,985.0,65.0,0.06598984771573604
06037530204,"Census Tract 5302.04, Los Angeles County, California",3904.0,59940.0,1145.0,100.0,0.08733624454148471
06037530301,"Census Tract 5303.01, Los Angeles County, California",2211.0,49018.0,639.0,92.0,0.14397496087636932
06037530302,"Census Tract 5303.02, Los Angeles County, California",6849.0,52906.0,1897.0,121.0,0.06378492356352135
06037530400,"Census Tract 5304, Los Angeles County, California",3744.0,41686.0,1203.0,171.0,0.14214463840399003
06037530500,"Census Tract 5305, Los Angeles County, California",3719.0,44750.0,1118.0,214.0,0.19141323792486584
06037530601,"Census Tract 5306.01, Los Angeles County, California",2930.0,51719.0,851.0,49.0,0.057579318448883664
06037530602,"Census Tract 5306.02, Los Angeles County, California",1769.0,84750.0,413.0,5.0,0.012106537530266344
06037530700,"Census Tract 5307, Los Angeles County, California",2157.0,55855.0,547.0,20.0,0.03656307129798903
06037530801,"Census Tract 5308.01, Los Angeles County, California",5407.0,47885.0,1466.0,102.0,0.06957708049113233
06037530802,"Census Tract 5308.02, Los Angeles County, California",3165.0,60433.0,914.0,51.0,0.05579868708971553
06037530901,"Census Tract 5309.01, Los Angeles County, California",3684.0,52356.0,903.0,44.0,0.048726467331118496
06037530902,"Census Tract 5309.02, Los Angeles County, California",3840.0,44722.0,1060.0,184.0,0.17358490566037735
06037531000,"Census Tract 5310, Los Angeles County, California",5133.0,41615.0,1284.0,132.0,0.102803738317757
06037531101,"Census Tract 5311.01, Los Angeles County, California",4851.0,44699.0,1241.0,149.0,0.1200644641418211
06037531102,"Census Tract 5311.02, Los Angeles County, California",3210.0,33512.0,897.0,129.0,0.14381270903010032
06037531201,"Census Tract 5312.01, Los Angeles County, California",5530.0,50455.0,1272.0,103.0,0.0809748427672956
06037531202,"Census Tract 5312.02, Los Angeles County, California",4431.0,48344.0,1145.0,69.0,0.06026200873362445
06037531301,"Census Tract 5313.01, Los Angeles County, California",4824.0,40385.0,1232.0,181.0,0.14691558441558442
06037531302,"Census Tract 5313.02, Los Angeles County, California",6215.0,41065.0,1490.0,191.0,0.12818791946308725
06037531502,"Census Tract 5315.02, Los Angeles County, California",3397.0,45404.0,807.0,77.0,0.09541511771995044
06037531503,"Census Tract 5315.03, Los Angeles County, California",2753.0,44736.0,737.0,86.0,0.11668928086838534
06037531504,"Census Tract 5315.04, Los Angeles County, California",4250.0,48167.0,1052.0,162.0,0.15399239543726237
06037531602,"Census Tract 5316.02, Los Angeles County, California",4432.0,31681.0,1195.0,257.0,0.21506276150627615
06037531603,"Census Tract 5316.03, Los Angeles County, California",3409.0,45972.0,875.0,62.0,0.07085714285714285
06037531604,"Census Tract 5316.04, Los Angeles County, California",3775.0,41652.0,926.0,153.0,0.1652267818574514
06037531701,"Census Tract 5317.01, Los Angeles County, California",5375.0,42899.0,1357.0,125.0,0.09211495946941783
06037531702,"Census Tract 5317.02, Los Angeles County, California",5163.0,54470.0,1345.0,174.0,0.12936802973977696
06037531800,"Census Tract 5318, Los Angeles County, California",4960.0,48859.0,1278.0,140.0,0.10954616588419405
06037531901,"Census Tract 5319.01, Los Angeles County, California",6237.0,43944.0,1662.0,158.0,0.0950661853188929
06037531902,"Census Tract 5319.02, Los Angeles County, California",4763.0,63235.0,1156.0,63.0,0.054498269896193774
06037532001,"Census Tract 5320.01, Los Angeles County, California",3036.0,36458.0,1009.0,104.0,0.10307234886025768
06037532002,"Census Tract 5320.02, Los Angeles County, California",3360.0,47708.0,936.0,71.0,0.07585470085470085
06037532101,"Census Tract 5321.01, Los Angeles County, California",6747.0,50313.0,1774.0,122.0,0.06877113866967305
