geoid10,hpi_score,hpi_percentile,hpi_quartile,hpi_least_healthy_25,disadvantage_pctile,leb,pop_hpi
06037404301,-0.557237472,0.187804878,1,Yes,0.812195122,77.4,5503
06037404302,0.016641191,0.499358151,2,No,0.500641849,75.6,2176
06037404401,-0.250718436,0.344929397,2,No,0.655070603,78.1,3715
06037404402,-0.291176897,0.324646983,2,No,0.6753530169999999,80.3,5156
06037404501,-0.316782502,0.309242619,2,No,0.6907573810000001,77.7,2789
06037404503,-0.066944278,0.449422336,2,No,0.550577664,81.7,2638
06037404504,-0.408771547,0.261360719,2,No,0.738639281,76.2,5073
06037404600,,,,,,,1394
06037404701,-0.26262399,0.33928113,2,No,0.66071887,83.1,5665
06037404702,-0.411825103,0.259178434,2,No,0.7408215659999999,82.3,5629
06037404703,-0.528350039,0.198587933,1,Yes,0.801412067,77.3,3110
06037404801,-0.398617516,0.266623877,2,No,0.733376123,84.6,7911
06037404802,-0.40440498,0.263414634,2,No,0.736585366,85.1,4196
06037404803,-0.338934069,0.296662388,2,No,0.703337612,75.2,1719
06037404901,-0.238320575,0.351091142,2,No,0.648908858,83.5,5700
06037404902,-0.106115434,0.426572529,2,No,0.573427471,82.0,3968
06037404903,-0.266003011,0.337612323,2,No,0.662387677,83.3,2738
06037405001,-0.422057446,0.253145058,2,No,0.746854942,77.7,6029
06037405002,-0.50874245,0.209499358,1,Yes,0.790500642,79.3,3169
06037405101,-0.145520542,0.404107831,2,No,0.5958921690000001,79.3,5617
06037405102,-0.400579297,0.264955071,2,No,0.7350449290000001,77.7,5639
06037405201,-0.335303074,0.298844673,2,No,0.7011553269999999,81.9,4933
06037405202,-0.290928014,0.324775353,2,No,0.6752246470000001,83.4,4850
06037405203,-0.196523876,0.375353017,2,No,0.624646983,81.6,3638
06037405301,-0.17480156,0.388703466,2,No,0.6112965340000001,79.4,3469
06037405302,-0.115183661,0.421437741,2,No,0.578562259,78.4,5433
06037405400,0.104793881,0.552759949,3,No,0.44724005099999997,79.4,4950
06037405500,-0.064004078,0.451732991,2,No,0.548267009,80.3,6596
06037405600,0.195379293,0.600770218,3,No,0.39922978200000003,83.1,5553
06037405701,0.123501022,0.563671374,3,No,0.436328626,79.4,3862
06037405702,0.008683608,0.495250321,2,No,0.504749679,78.4,4957
06037405800,0.099991782,0.549422336,3,No,0.450577664,78.4,5825
06037405900,-0.141568083,0.406546855,2,No,0.593453145,77.7,3951
06037406000,0.126646295,0.565725289,3,No,0.43427471100000004,79.6,5206
06037406101,0.238891363,0.629011553,3,No,0.370988447,79.7,3105
06037406102,-0.158225162,0.395892169,2,No,0.604107831,77.8,6167
06037406200,-0.486364864,0.220924262,1,Yes,0.779075738,80.6,5811
06037406300,0.10812964,0.554428755,3,No,0.445571245,85.6,5829
06037406402,0.259953935,0.641591784,3,No,0.35840821599999995,83.6,2043
06037406411,-0.177739639,0.38690629,2,No,0.61309371,80.7,2002
06037406412,0.220502575,0.616688062,3,No,0.38331193799999996,84.2,2123
06037406500,0.100845408,0.550706033,3,No,0.449293967,83.9,6655
06037406601,0.08979653,0.544159178,3,No,0.455840822,81.2,5550
06037406602,-0.042726148,0.46508344,2,No,0.53491656,85.8,5198
06037406701,0.051965152,0.519255456,3,No,0.480744544,79.6,3082
06037406702,-0.163188522,0.393966624,2,No,0.6060333760000001,79.9,6375
06037406800,0.107285359,0.554043646,3,No,0.445956354,80.6,4866
06037406901,-0.193299072,0.377150193,2,No,0.6228498069999999,79.4,4773
06037406902,-0.401701835,0.264313222,2,No,0.735686778,81.7,3584
06037407001,-0.462657883,0.232220796,1,Yes,0.767779204,79.8,6284
06037407002,-0.344958302,0.293453145,2,No,0.706546855,81.3,3436
06037407101,-0.342420783,0.2957638,2,No,0.7042362,82.9,4883
06037407102,-0.219435747,0.361745828,2,No,0.638254172,83.6,5710
06037407200,-0.299599576,0.318613607,2,No,0.6813863929999999,86.2,6910
06037407301,-0.28689052,0.328754814,2,No,0.6712451859999999,80.2,4949
06037407302,-0.228737887,0.355840822,2,No,0.644159178,83.0,3503
06037407400,-0.220775324,0.36084724,2,No,0.63915276,85.4,1977
06037407501,-0.445072371,0.241206675,1,Yes,0.758793325,82.1,4257
06037407502,-0.329407537,0.302695764,2,No,0.697304236,78.7,4170
06037407601,-0.767456942,0.101155327,1,Yes,0.898844673,81.2,4608
06037407602,-0.484983549,0.22169448,1,Yes,0.77830552,79.6,3993
06037407701,-0.659114418,0.141206675,1,Yes,0.8587933249999999,82.7,4903
06037407702,-0.223655737,0.358793325,2,No,0.6412066750000001,79.4,6744
06037407801,-0.059048554,0.455070603,2,No,0.544929397,78.4,5727
06037407802,-0.188060094,0.380744544,2,No,0.619255456,80.4,3476
06037407900,-0.135959148,0.409756098,2,No,0.590243902,80.5,6082
06037408003,-0.017339598,0.479717587,2,No,0.520282413,82.0,4577
06037408004,0.142227057,0.574711168,3,No,0.425288832,80.1,2493
06037408005,0.308477094,0.670860077,3,No,0.32913992299999995,83.1,5161
06037408006,-0.059331281,0.454557125,2,No,0.545442875,84.4,3344
06037408133,-0.039240884,0.467265725,2,No,0.5327342749999999,80.1,5203
06037408134,0.319925807,0.677920411,3,No,0.322079589,83.7,2760
06037408135,0.174516131,0.590243902,3,No,0.409756098,83.5,3882
06037408136,0.088232507,0.542747112,3,No,0.45725288799999997,78.7,4224
06037408137,-0.286443552,0.329011553,2,No,0.670988447,80.1,4277
06037408138,-0.676537098,0.133632863,1,Yes,0.866367137,81.7,5432
06037408139,-0.637528057,0.149293967,1,Yes,0.850706033,78.7,4536
06037408140,-0.789012662,0.093838254,1,Yes,0.906161746,78.7,3793
06037408141,-0.569786674,0.183183569,1,Yes,0.816816431,77.7,5366
06037408202,-0.607317297,0.164056483,1,Yes,0.835943517,73.4,2015
06037408211,-0.435806333,0.245827985,1,Yes,0.754172015,87.7,6381
06037408212,0.095667021,0.54775353,3,No,0.45224646999999996,86.7,5042
06037408301,-0.628878289,0.153273427,1,Yes,0.846726573,82.6,5569
06037408302,-0.00654614,0.486136072,2,No,0.513863928,84.0,3836
06037408303,-0.128861551,0.413863928,2,No,0.586136072,84.0,4183
06037408401,-0.008612708,0.484980745,2,No,0.515019255,81.4,4389
06037408402,0.04869362,0.517073171,3,No,0.48292682899999995,84.0,6646
06037408501,-0.559904108,0.18690629,1,Yes,0.81309371,82.6,3050
06037408503,0.372587645,0.711938383,3,No,0.288061617,85.7,6673
06037408504,-0.151457152,0.400385109,2,No,0.599614891,82.1,5193
06037408505,0.245890215,0.632991014,3,No,0.367008986,83.3,2653
06037408623,-0.059792331,0.454172015,2,No,0.5458279850000001,87.5,3268
06037408624,0.3468472,0.692939666,3,No,0.307060334,81.1,2958
06037408625,0.116371839,0.559563543,3,No,0.440436457,87.9,4214
06037408626,-0.177578343,0.387291399,2,No,0.612708601,88.7,4037
06037408627,0.259830447,0.641335045,3,No,0.35866495499999995,85.2,3076
06037408628,0.255818085,0.637869063,3,No,0.362130937,86.2,5177
06037408629,0.16769908,0.587419769,3,No,0.41258023099999996,84.9,3012
06037408630,-0.148714629,0.402182285,2,No,0.597817715,80.0,2510
06037408631,-0.046506169,0.462772786,2,No,0.5372272140000001,83.7,5214
06037408703,0.212236762,0.611424904,3,No,0.38857509599999995,85.3,6545
06037408704,-0.35561693,0.288318357,2,No,0.7116816429999999,86.1,3311
06037408705,-0.053342704,0.458921694,2,No,0.541078306,84.0,5625
06037408706,0.191091812,0.597560976,3,No,0.402439024,82.1,1835
06037408722,0.053032263,0.520154044,3,No,0.479845956,80.3,4313
06037408723,-0.153250591,0.399358151,2,No,0.6006418490000001,85.0,2975
06037408724,-0.751293475,0.106033376,1,Yes,0.893966624,80.7,5542
06037408800,-0.640362113,0.14801027,1,Yes,0.85198973,76.8,4387
06037430002,0.13481303,0.569833119,3,No,0.430166881,81.4,6522
06037430003,0.557245221,0.817843389,4,No,0.18215661100000002,80.8,4971
06037430101,-0.319826838,0.307702182,2,No,0.692297818,79.7,5382
06037430102,-0.251617639,0.344672657,2,No,0.655327343,80.7,4684
06037430200,,,,,,,1026
06037430301,0.677714746,0.875481386,4,No,0.12451861399999997,83.2,4319
06037430302,0.523709961,0.8,4,No,0.19999999999999996,79.9,5339
06037430400,0.565248441,0.822207959,4,No,0.177792041,87.1,4642
06037430501,0.803945861,0.923491656,4,No,0.07650834399999995,82.0,4030
06037430502,0.503604563,0.789088575,4,No,0.21091142500000004,81.2,6902
06037430600,0.448966837,0.76071887,4,No,0.23928112999999995,86.1,4553
06037430701,0.257394483,0.638896021,3,No,0.361103979,85.2,5846
06037430721,0.150413971,0.580231065,3,No,0.419768935,82.4,3963
06037430723,-0.003132719,0.488189987,2,No,0.5118100130000001,87.2,4365
06037430724,0.011114271,0.496020539,2,No,0.503979461,83.3,4723
06037430801,0.14011178,0.572913992,3,No,0.42708600799999996,82.4,6978
06037430802,0.242936348,0.631065469,3,No,0.36893453099999995,87.0,4586
06037430803,0.37818616,0.715275995,3,No,0.28472400499999995,84.8,5397
06037430901,-0.027900585,0.473684211,2,No,0.526315789,80.9,4517
06037430902,0.149304346,0.579460847,3,No,0.420539153,80.1,4539
06037431001,0.216512998,0.614249037,3,No,0.385750963,76.7,7669
06037431002,-0.109985937,0.424390244,2,No,0.575609756,79.6,3165
06037431100,-0.021408659,0.477406932,2,No,0.5225930679999999,81.9,6758
06037431200,-0.278903391,0.332220796,2,No,0.667779204,81.2,6399
06037431300,0.257724793,0.63928113,3,No,0.36071887,82.3,2689
06037431400,0.088868868,0.54338896,3,No,0.45661103999999997,79.4,4202
06037431501,-0.189219864,0.379845956,2,No,0.620154044,86.5,4480
06037431502,0.008270171,0.494993582,2,No,0.505006418,79.8,4273
06037431600,0.458865021,0.766367137,4,No,0.23363286299999997,84.2,4190
06037431700,0.386876488,0.720025674,3,No,0.27997432600000005,86.6,6000
06037431800,0.046300598,0.515789474,3,No,0.48421052600000003,80.4,5655
06037431900,-0.004025417,0.487419769,2,No,0.512580231,84.7,4400
06037432000,0.194313137,0.600385109,3,No,0.399614891,89.2,7601
06037432101,0.287458982,0.657509628,3,No,0.342490372,83.4,4103
06037432102,0.289445483,0.658793325,3,No,0.341206675,81.9,5951
06037432201,-0.224202316,0.357766367,2,No,0.642233633,81.8,4491
06037432202,-0.196885252,0.374711168,2,No,0.6252888320000001,86.2,4471
06037432300,-0.478149781,0.224518614,1,Yes,0.775481386,83.7,4350
06037432401,-0.386604018,0.272272144,2,No,0.727727856,82.6,3705
06037432402,-0.408614616,0.261489089,2,No,0.738510911,77.3,6938
06037432500,-0.286610525,0.328883184,2,No,0.6711168160000001,81.6,8180
06037432601,-0.429285735,0.249679076,1,Yes,0.750320924,84.6,7210
06037432602,-0.171608109,0.390372272,2,No,0.609627728,79.7,4852
06037432700,-0.565991844,0.185237484,1,Yes,0.814762516,83.0,5779
06037432801,-0.833903148,0.080872914,1,Yes,0.919127086,88.3,2797
06037432802,-0.944318121,0.054428755,1,Yes,0.945571245,77.3,5077
06037432901,-0.181694845,0.384338896,2,No,0.615661104,80.5,3727
06037432902,-0.026206756,0.475224647,2,No,0.524775353,84.5,3312
06037433101,-0.437762386,0.244544288,1,Yes,0.7554557120000001,83.0,2464
06037433102,-0.634158094,0.150706033,1,Yes,0.849293967,77.3,5348
06037433200,-0.621533776,0.156867779,1,Yes,0.843132221,84.6,6246
06037433302,-0.975016442,0.048395379,1,Yes,0.951604621,77.0,1530
06037433304,-0.631302371,0.151604621,1,Yes,0.8483953790000001,83.5,5063
06037433305,-0.876176376,0.069833119,1,Yes,0.930166881,77.3,4582
06037433306,-0.327122414,0.304107831,2,No,0.695892169,81.7,3136
06037433307,-0.458486813,0.23465982,1,Yes,0.76534018,84.3,3193
06037433401,-0.768232234,0.100385109,1,Yes,0.899614891,83.0,3405
06037433402,-0.784329507,0.095378691,1,Yes,0.904621309,77.3,4713
06037433403,-0.813327932,0.086264442,1,Yes,0.913735558,81.3,4882
06037433501,-0.888582745,0.067650834,1,Yes,0.932349166,77.0,1949
06037433503,-0.570328769,0.18279846,1,Yes,0.81720154,78.7,3269
06037433504,-1.041831948,0.032991014,1,Yes,0.967008986,81.6,4802
06037433601,-0.187066237,0.381643132,2,No,0.618356868,84.8,5066
06037433602,-0.493423137,0.21745828,1,Yes,0.78254172,81.1,2896
06037433700,-0.334262173,0.299743261,2,No,0.7002567390000001,88.7,3684
06037433801,-0.622527117,0.15648267,1,Yes,0.8435173300000001,84.5,5944
06037433802,-0.299728142,0.318485237,2,No,0.681514763,81.4,3362
06037433901,-0.929693291,0.058151476,1,Yes,0.941848524,79.54,6032
06037433902,-0.771453814,0.098844673,1,Yes,0.901155327,80.9,3284
06037434001,-0.670643249,0.136071887,1,Yes,0.863928113,81.2,4410
06037434003,-0.787066503,0.094480103,1,Yes,0.905519897,77.3,4717
06037434004,-0.428332486,0.250320924,2,No,0.749679076,78.7,3039
06037460000,0.680861991,0.877021823,4,No,0.12297817700000002,83.1,4421
06037460100,0.68920471,0.879717587,4,No,0.12028241299999998,84.9,6196
06037460200,0.692225381,0.881899872,4,No,0.11810012800000003,83.1,5861
06037460301,0.437172109,0.752759949,4,No,0.24724005100000002,81.2,4845
06037460302,0.104629721,0.552631579,3,No,0.44736842099999996,81.6,4221
06037460401,,,,,,,985
06037460501,0.781955679,0.916688062,4,No,0.08331193800000003,85.6,5614
06037460502,0.819790184,0.928241335,4,No,0.07175866500000005,81.9,4277
06037460600,0.711451205,0.890885751,4,No,0.109114249,82.8,4416
06037460700,0.808490972,0.924390244,4,No,0.07560975599999997,84.3,5139
06037460800,1.0255346,0.973170732,4,No,0.02682926799999996,85.0,3103
06037460900,0.024323922,0.504878049,3,No,0.495121951,81.5,6731
06037461000,-0.188588968,0.380359435,2,No,0.619640565,79.5,6249
06037461100,0.097436324,0.548267009,3,No,0.451732991,81.8,5419
06037461200,0.562555301,0.820410783,4,No,0.17958921699999997,82.0,4535
06037461300,0.092007795,0.545442875,3,No,0.454557125,81.8,6840
06037461400,-0.023042077,0.476508344,2,No,0.523491656,77.7,3119
06037461501,-0.08007755,0.441206675,2,No,0.558793325,81.0,3971
06037461502,-0.714220056,0.117971759,1,Yes,0.882028241,71.1,6423
06037461600,-0.33035759,0.301668806,2,No,0.698331194,85.3,6058
06037461700,0.594402887,0.837227214,4,No,0.162772786,83.1,1526
06037461901,-0.438593529,0.244287548,1,Yes,0.755712452,79.4,5051
06037461902,-0.380927426,0.275353017,2,No,0.724646983,80.2,1801
06037462001,-0.458305938,0.23491656,1,Yes,0.76508344,79.1,4460
06037462002,-0.776037603,0.097560976,1,Yes,0.902439024,75.3,4043
06037462100,-0.134958849,0.410269576,2,No,0.589730424,82.1,5748
06037462201,-0.14684009,0.403209243,2,No,0.596790757,82.6,3941
06037462202,0.114548173,0.558536585,3,No,0.44146341499999997,85.7,2775
06037462301,-0.188872312,0.380231065,2,No,0.619768935,80.9,5265
06037462302,0.275500203,0.650449294,3,No,0.34955070600000004,81.4,3213
06037462400,0.364187006,0.705263158,3,No,0.29473684200000005,84.0,3944
06037462500,0.428090792,0.747240051,3,No,0.252759949,82.1,6146
06037462600,0.775897829,0.914890886,4,No,0.08510911399999999,84.4,2152
06037462700,0.087653082,0.542490372,3,No,0.45750962799999995,83.5,5413
06037462800,0.324701452,0.680744544,3,No,0.31925545600000005,81.8,2827
06037462900,0.764390027,0.911938383,4,No,0.08806161700000004,81.0,3797
06037463000,0.674582187,0.87406932,4,No,0.12593067999999996,86.1,2665
06037463101,0.149740323,0.579717587,3,No,0.420282413,82.7,2373
06037463102,0.106572675,0.553530167,3,No,0.446469833,80.9,3878
06037463200,0.464932374,0.76944801,4,No,0.23055199000000004,85.0,3563
06037463300,0.626886331,0.854813864,4,No,0.14518613599999997,84.6,1970
06037463400,0.403707322,0.730937099,3,No,0.26906290099999997,82.4,5787
06037463500,0.7888328,0.919255456,4,No,0.08074454399999997,84.6,5982
06037463601,0.43274164,0.749935815,3,No,0.25006418500000005,83.6,5988
06037463602,0.501377246,0.788061617,4,No,0.211938383,81.3,6057
06037463700,0.731799885,0.898459564,4,No,0.10154043599999996,82.4,3138
06037463800,0.973204036,0.964441592,4,No,0.035558407999999986,81.0,4066
06037463900,0.340140425,0.688446727,3,No,0.311553273,81.2,3290
06037464000,0.396844927,0.727471117,3,No,0.272528883,85.8,5623
06037464100,0.677450306,0.875224647,4,No,0.12477535299999998,84.9,7121
06037464200,0.635463651,0.857894737,4,No,0.14210526300000004,87.9,6073
06037480002,0.290985991,0.659948652,3,No,0.34005134800000003,86.5,3623
06037480011,-0.115370964,0.421052632,2,No,0.578947368,89.5,5466
06037480012,0.197958036,0.602310655,3,No,0.39768934499999997,83.9,4975
06037480101,-0.018174287,0.478818999,2,No,0.521181001,82.4,3731
06037480102,-0.050957505,0.460333761,2,No,0.539666239,84.4,4487
06037480201,0.563401428,0.821052632,4,No,0.178947368,87.7,3787
06037480202,0.503286749,0.788960205,4,No,0.21103979500000003,81.8,2553
06037480302,-0.026889429,0.474326059,2,No,0.525673941,84.4,4672
06037480303,-0.127020699,0.414890886,2,No,0.585109114,84.7,4103
06037480304,-0.294418012,0.322336329,2,No,0.677663671,82.7,4506
06037480400,0.274006118,0.649422336,3,No,0.350577664,82.5,5538
06037480500,0.898232763,0.948908858,4,No,0.05109114199999998,82.6,5108
06037480600,0.613910362,0.848652118,4,No,0.15134788200000004,84.1,8038
06037480702,0.902483518,0.950064185,4,No,0.049935814999999995,88.3,4284
06037480703,0.639194403,0.859820282,4,No,0.14017971799999995,83.5,3612
06037480704,0.427397178,0.746854942,3,No,0.253145058,83.9,4619
06037480802,-0.229277368,0.355198973,2,No,0.644801027,80.5,3162
06037480803,0.144080639,0.576379974,3,No,0.42362002600000004,80.3,3699
06037480804,0.111915205,0.557124519,3,No,0.44287548099999996,85.2,4892
06037480901,-0.281451435,0.331193838,2,No,0.668806162,88.8,5407
06037480902,-0.263893526,0.338767651,2,No,0.661232349,80.3,4109
06037480903,-0.628638123,0.153658537,1,Yes,0.846341463,80.7,3248
06037481001,-0.201396917,0.372657253,2,No,0.6273427469999999,83.7,4369
06037481002,-0.084524342,0.438896021,2,No,0.561103979,81.0,5646
06037481101,-0.21182264,0.366238768,2,No,0.633761232,82.8,4513
06037481102,-0.191836557,0.37830552,2,No,0.6216944799999999,83.1,4000
06037481103,0.00574965,0.493453145,2,No,0.5065468550000001,80.9,4926
06037481201,-0.136210759,0.409499358,2,No,0.5905006420000001,80.5,3910
06037481202,-0.096911089,0.431578947,2,No,0.568421053,82.3,6188
06037481300,-0.161869967,0.394480103,2,No,0.605519897,84.3,3299
06037481401,-0.408155887,0.261745828,2,No,0.738254172,82.8,6267
06037481402,-0.123209451,0.417073171,2,No,0.582926829,84.2,6598
06037481500,0.183540608,0.594094994,3,No,0.405905006,83.2,4489
06037481603,-0.510170028,0.208472401,1,Yes,0.791527599,77.4,3486
06037481604,-0.104186323,0.427599487,2,No,0.572400513,83.8,3701
06037481605,-0.016832715,0.479845956,2,No,0.520154044,80.2,2831
06037481606,-0.282891745,0.33055199,2,No,0.66944801,84.2,5013
06037481711,-0.651693712,0.143260591,1,Yes,0.856739409,93.3,4246
06037481712,-0.337192627,0.297560976,2,No,0.702439024,82.3,5329
06037481713,-0.346685992,0.292811297,2,No,0.7071887029999999,85.1,2736
06037481714,-0.938830574,0.055840822,1,Yes,0.944159178,85.4,2739
06037481800,0.200011536,0.603979461,3,No,0.396020539,86.6,2558
06037481901,0.277944224,0.651347882,3,No,0.34865211799999996,83.2,5775
06037481902,-0.003250403,0.487933248,2,No,0.512066752,83.0,3443
06037482001,0.382036066,0.717715019,3,No,0.282284981,85.1,2650
06037482002,0.124087607,0.564441592,3,No,0.435558408,84.7,6760
06037482101,-0.247016098,0.346726573,2,No,0.653273427,84.0,4750
06037482102,0.122391416,0.563029525,3,No,0.43697047499999997,84.6,2943
06037482201,-0.647313117,0.145057766,1,Yes,0.854942234,85.0,4076
06037482202,-0.225355136,0.357252888,2,No,0.642747112,85.2,5087
06037482301,-0.580216376,0.178562259,1,Yes,0.821437741,81.7,4941
06037482303,-0.381129067,0.275096277,2,No,0.7249037229999999,83.7,6156
06037482304,-0.783179863,0.0957638,1,Yes,0.9042362,84.5,3216
06037482401,-0.226212798,0.35661104,2,No,0.64338896,81.9,3670
06037482402,-0.398393932,0.266880616,2,No,0.733119384,80.6,7566
06037482502,-0.375218,0.27804878,2,No,0.72195122,79.8,3310
06037482503,-0.235676011,0.35198973,2,No,0.64801027,85.9,4293
06037482521,-0.254875331,0.342875481,2,No,0.657124519,88.0,5842
06037482522,0.207399353,0.608344031,3,No,0.391655969,84.4,4478
06037482600,0.033202858,0.510269576,3,No,0.489730424,83.0,6262
06037482701,-0.162174596,0.394223363,2,No,0.605776637,81.4,4323
06037482702,0.122490056,0.563157895,3,No,0.436842105,82.2,2373
06037482800,-0.075029921,0.444159178,2,No,0.555840822,82.4,4524
06037500100,0.341180818,0.689345315,3,No,0.31065468500000004,85.7,4840
06037500201,0.421759169,0.742362003,3,No,0.257637997,83.025,7267
06037500202,0.448957554,0.760590501,4,No,0.23940949899999997,83.5,4988
06037500300,0.457119376,0.764826701,4,No,0.23517329899999995,82.6,2973
06037500402,-0.769752029,0.099229782,1,Yes,0.900770218,77.1,4856
06037500403,-0.261023721,0.340179718,2,No,0.659820282,84.8,3829
06037500404,-0.47585214,0.22605905,1,Yes,0.77394095,80.5,4551
06037500500,-0.608607835,0.163543004,1,Yes,0.836456996,77.2,2703
06037500600,-0.595417488,0.169319641,1,Yes,0.830680359,82.3,4912
06037500700,-0.20861491,0.368164313,2,No,0.6318356869999999,80.8,7150
06037500800,-0.613778138,0.16071887,1,Yes,0.83928113,80.6,5362
06037500900,-0.30352551,0.315275995,2,No,0.6847240050000001,83.1,6363
06037501001,-0.479909706,0.224133504,1,Yes,0.775866496,79.4,3046
06037501002,0.230827413,0.623748395,3,No,0.376251605,78.7,5013
06037501200,0.060781471,0.524903723,3,No,0.475096277,81.8,4864
06037501300,0.097888438,0.548652118,3,No,0.451347882,84.1,7154
06037501400,-0.495563149,0.216046213,1,Yes,0.783953787,79.8,3669
06037501501,0.215883098,0.613992298,3,No,0.386007702,83.4,2272
06037501503,-0.058314817,0.455712452,2,No,0.544287548,77.9,5280
06037501504,-0.572698833,0.182028241,1,Yes,0.817971759,82.4,3369
06037501600,0.084049911,0.539537869,3,No,0.460462131,83.6,7769
06037501700,0.338557915,0.688061617,3,No,0.311938383,82.2,3425
06037501802,-0.125637951,0.415789474,2,No,0.584210526,79.8,3311
06037501803,-0.760193839,0.103465982,1,Yes,0.896534018,77.9,4427
06037501804,-0.498358918,0.215147625,1,Yes,0.784852375,80.2,2175
06037501900,0.252614271,0.636713736,3,No,0.36328626399999997,80.7,4153
06037502003,-0.131898141,0.411938383,2,No,0.5880616169999999,78.7,2634
06037502004,-0.644785673,0.145571245,1,Yes,0.854428755,78.7,4251
06037502005,-0.369349822,0.280616175,2,No,0.719383825,81.7,4930
06037502100,-0.325322572,0.305006418,2,No,0.6949935819999999,83.1,5036
06037502200,-0.208801094,0.368035944,2,No,0.6319640559999999,80.1,6937
06037502301,-0.443151542,0.242362003,1,Yes,0.757637997,82.1,5794
06037502302,-1.103461985,0.024646983,1,Yes,0.975353017,80.8,2970
06037502401,-0.303821993,0.314890886,2,No,0.6851091140000001,79.0,4957
06037502402,-0.107505779,0.42593068,2,No,0.57406932,81.8,3874
06037502500,-0.231342569,0.353786906,2,No,0.6462130939999999,80.6,4274
06037502601,-0.175648198,0.388318357,2,No,0.611681643,81.2,6939
06037502602,-0.359641633,0.285750963,2,No,0.714249037,81.7,4477
06037502700,-0.280139444,0.331835687,2,No,0.668164313,82.4,6919
06037502801,-0.063335274,0.45198973,2,No,0.54801027,80.7,6468
06037502802,-0.643083199,0.146726573,1,Yes,0.853273427,80.6,3221
06037502901,-0.108411431,0.425417202,2,No,0.574582798,82.9,5816
06037502902,-0.864555825,0.07381258,1,Yes,0.92618742,83.4,4168
06037503000,-0.779684211,0.096534018,1,Yes,0.903465982,78.5,5606
06037503103,-0.504527218,0.212451861,1,Yes,0.787548139,78.4,5204
06037503104,-0.469353785,0.229396662,1,Yes,0.770603338,87.4,2542
06037503105,-0.372249811,0.279204108,2,No,0.7207958919999999,84.5,4228
06037503106,-0.530541314,0.197175866,1,Yes,0.802824134,80.8,4091
06037503201,-0.125936774,0.415661104,2,No,0.584338896,79.9,4144
06037503202,-0.377212483,0.277021823,2,No,0.722978177,82.1,5028
06037503301,0.259727146,0.641206675,3,No,0.35879332500000005,79.0,3374
06037503302,-0.428553454,0.250192555,2,No,0.7498074450000001,79.9,6784
06037503401,0.281297298,0.653786906,3,No,0.346213094,79.7,6492
06037503402,0.406534422,0.732220796,3,No,0.267779204,80.5,4129
06037503501,-0.13239628,0.411553273,2,No,0.588446727,81.8,6444
06037503502,0.202439476,0.605263158,3,No,0.39473684200000003,80.0,4655
06037503601,0.091517036,0.545057766,3,No,0.454942234,82.4,4151
06037503602,0.271010138,0.64801027,3,No,0.35198973,83.8,4212
06037503701,0.036831758,0.511681643,3,No,0.48831835700000004,81.9,4840
06037503702,-0.020206385,0.47804878,2,No,0.52195122,83.8,5516
06037503703,0.213375297,0.612066752,3,No,0.38793324799999995,85.9,7622
06037503801,0.156229462,0.58241335,3,No,0.41758664999999995,81.3,3851
06037503802,0.238106244,0.627727856,3,No,0.37227214399999997,80.2,4900
06037503901,-0.031776183,0.472400513,2,No,0.527599487,81.5,2942
06037503902,0.247532028,0.634017972,3,No,0.365982028,79.6,4939
06037504001,0.011056621,0.495892169,2,No,0.504107831,80.9,5860
06037504002,0.163177533,0.585365854,3,No,0.41463414600000004,83.1,5461
06037504101,-0.28229926,0.330937099,2,No,0.669062901,81.5,4826
06037504102,,,,,,,9
06037530003,0.292344827,0.66097561,3,No,0.33902438999999995,84.9,3080
06037530004,-0.088010854,0.436970475,2,No,0.5630295249999999,84.4,3495
06037530005,0.137212085,0.571373556,3,No,0.42862644400000005,81.0,3971
06037530006,-0.088502281,0.436585366,2,No,0.563414634,81.2,4430
06037530101,-0.7101733139999999,0.119383825,1,Yes,0.880616175,83.3,5285
06037530102,-0.457564018,0.235173299,1,Yes,0.764826701,80.9,4862
06037530202,-0.087134614,0.437483954,2,No,0.562516046,83.4,4348
06037530203,-0.31441237,0.310012837,2,No,0.6899871630000001,84.3,2728
06037530204,-0.282587844,0.330680359,2,No,0.669319641,79.1,3904
06037530301,-0.631158844,0.151861361,1,Yes,0.848138639,78.7,2211
06037530302,-0.495135806,0.216174583,1,Yes,0.783825417,82.2,6849
06037530400,-0.401813679,0.264184852,2,No,0.7358151479999999,80.9,3744
06037530500,-0.523144323,0.201155327,1,Yes,0.7988446730000001,84.2,3719
06037530601,-0.349077067,0.29127086,2,No,0.70872914,78.4,2930
06037530602,-0.432017055,0.248267009,1,Yes,0.751732991,78.3,1769
06037530700,-0.347571592,0.292169448,2,No,0.707830552,78.7,2157
06037530801,-0.641179387,0.147496791,1,Yes,0.852503209,78.1,5407
06037530802,-0.328574641,0.303209243,2,No,0.696790757,80.0,3165
06037530901,-0.476492423,0.225417202,1,Yes,0.774582798,79.0,3684
06037530902,-0.515602614,0.205519897,1,Yes,0.7944801029999999,79.1,3840
06037531000,-0.664388261,0.13928113,1,Yes,0.86071887,78.7,5133
06037531101,-0.611577176,0.161874198,1,Yes,0.838125802,79.6,4851
06037531102,-0.686700144,0.128754814,1,Yes,0.871245186,82.3,3210
06037531201,-0.848001911,0.077663671,1,Yes,0.922336329,77.3,5530
06037531202,-0.73160928,0.11283697,1,Yes,0.88716303,77.3,4431
06037531301,-0.866770331,0.073042362,1,Yes,0.926957638,80.7,4824
